,Fecha_registro,Fecha_contacto,Id,Genero,Casado,Dependientes,Educacion,Trabaja_para_el,Salario,Salario_Pareja,Credito_pedido,Plazo_prestamo,Historial_crediticio,Area_vivienda,Estatus_prestamo,Asesor_asignado
526,02/28/2019 09:30 AM,03/01/2019 05:34 PM,LP002126,Hombre,1,4,0,No,3173.0,0.0,74.0,360.0,1,Semiurbana,1,Regina
527,02/28/2019 08:24 AM,03/01/2019 02:53 PM,LP001030,Hombre,1,2,1,No,1299.0,1086.0,17.0,120.0,1,Urbana,1,Ana
528,02/28/2019 09:37 AM,03/01/2019 06:33 PM,LP001536,Hombre,1,4,1,No,39999.0,0.0,600.0,180.0,0,Semiurbana,1,Regina
529,02/27/2019 09:06 AM,02/28/2019 01:53 PM,LP001947,Hombre,1,0,1,No,2383.0,3334.0,172.0,360.0,1,Semiurbana,1,Regina
530,02/26/2019 08:46 AM,02/27/2019 05:34 PM,LP001029,Hombre,0,0,1,No,1853.0,2840.0,114.0,360.0,1,Rural,0,
531,02/26/2019 08:26 AM,02/27/2019 01:47 PM,LP001634,Hombre,0,0,1,No,1916.0,5063.0,67.0,360.0,1,Rural,0,
532,02/27/2019 08:15 AM,02/28/2019 12:05 PM,LP002868,Hombre,1,2,1,No,3159.0,461.0,108.0,84.0,1,Urbana,1,Ana
533,02/26/2019 10:06 AM,02/27/2019 02:47 PM,LP001586,Hombre,1,4,0,No,3522.0,0.0,81.0,180.0,1,Rural,0,
534,02/27/2019 09:41 AM,02/28/2019 12:22 PM,LP001749,Hombre,1,0,1,No,7578.0,1010.0,175.0,,1,Semiurbana,1,Pablo
535,02/26/2019 11:57 AM,02/27/2019 12:09 PM,LP002940,Hombre,0,0,0,No,3833.0,0.0,110.0,360.0,1,Rural,1,Pablo
536,02/27/2019 08:40 AM,02/28/2019 02:54 PM,LP002738,Hombre,0,2,1,No,3617.0,0.0,107.0,360.0,1,Semiurbana,1,Regina
537,02/26/2019 11:44 AM,02/27/2019 04:26 PM,LP002409,Hombre,1,0,1,No,7901.0,1833.0,180.0,360.0,1,Rural,1,Santiago
538,02/27/2019 10:42 AM,02/28/2019 01:35 PM,LP002502,Mujer,1,2,0,,210.0,2917.0,98.0,360.0,1,Semiurbana,1,Ana
539,02/26/2019 11:48 AM,02/27/2019 04:23 PM,LP002288,Hombre,1,2,0,No,2889.0,0.0,45.0,180.0,0,Urbana,0,
540,02/28/2019 08:18 AM,03/01/2019 05:30 PM,LP001034,Hombre,0,1,0,No,3596.0,0.0,100.0,240.0,1,Urbana,1,Santiago
541,02/27/2019 09:30 AM,02/28/2019 03:01 PM,LP001123,Hombre,1,0,1,No,2400.0,0.0,75.0,360.0,1,Urbana,1,Ana
542,02/26/2019 11:02 AM,02/27/2019 01:32 PM,LP001770,Hombre,0,0,0,No,3189.0,2598.0,120.0,,1,Rural,1,Dudley
543,02/28/2019 11:48 AM,03/01/2019 01:53 PM,LP001020,Hombre,1,1,1,No,12841.0,10968.0,349.0,360.0,1,Semiurbana,0,
544,02/27/2019 07:04 AM,02/28/2019 02:37 PM,LP001691,Hombre,1,2,0,No,3917.0,0.0,124.0,360.0,1,Semiurbana,1,Ana
545,02/28/2019 11:23 AM,03/01/2019 04:53 PM,LP001843,Hombre,1,1,0,No,2661.0,7101.0,279.0,180.0,1,Semiurbana,1,Santiago
546,02/28/2019 11:46 AM,03/01/2019 04:39 PM,LP001137,Mujer,0,0,1,No,3410.0,0.0,88.0,,1,Urbana,1,Pablo
547,02/27/2019 08:47 AM,02/28/2019 03:44 PM,LP001552,Hombre,1,0,1,No,4583.0,5625.0,255.0,360.0,1,Semiurbana,1,Pablo
548,02/27/2019 11:48 AM,02/28/2019 01:22 PM,LP001907,Hombre,1,0,1,No,14583.0,0.0,436.0,360.0,1,Semiurbana,1,Santiago
549,02/26/2019 08:06 AM,02/27/2019 12:25 PM,LP001868,Hombre,0,0,1,No,2060.0,2209.0,134.0,360.0,1,Semiurbana,1,Regina
550,02/27/2019 08:30 AM,02/28/2019 06:22 PM,LP002720,Hombre,1,4,1,No,4281.0,0.0,100.0,360.0,1,Urbana,1,Pablo
551,02/26/2019 10:29 AM,02/27/2019 05:25 PM,LP001011,Hombre,1,2,1,Si,5417.0,4196.0,267.0,360.0,1,Urbana,1,Regina
552,02/27/2019 08:22 AM,02/28/2019 01:04 PM,LP002894,Mujer,1,0,1,No,3166.0,0.0,36.0,360.0,1,Semiurbana,1,Pablo
553,02/27/2019 10:40 AM,02/28/2019 01:10 PM,LP002315,Hombre,1,1,1,No,8300.0,0.0,152.0,300.0,0,Semiurbana,0,
554,02/28/2019 10:32 AM,03/01/2019 02:20 PM,LP002225,Hombre,1,2,1,No,5391.0,0.0,130.0,360.0,1,Urbana,1,Ana
555,02/26/2019 09:48 AM,02/27/2019 01:28 PM,LP002807,Hombre,1,2,0,No,3675.0,242.0,108.0,360.0,1,Semiurbana,1,Pablo
556,02/26/2019 11:18 AM,02/27/2019 04:14 PM,LP001664,Hombre,0,0,1,No,4191.0,0.0,120.0,360.0,1,Rural,1,Santiago
